timestamp,symbol,direction,quantity,price,cost,cash_after,position_after
2024-12-19 09:37:00-05:00,data,-1,100,591.045,-59104.49999999999,4849623.680000001,-200
2024-12-19 09:44:00-05:00,data,-1,100,591.14,-59114.0,4908737.680000001,-300
2024-12-19 09:46:00-05:00,data,1,100,591.7,59170.00000000001,4849567.680000001,-100
2024-12-19 09:48:00-05:00,data,-1,100,591.25,-59125.0,4908692.680000001,-200
2024-12-19 10:01:00-05:00,data,-1,100,589.66,-58966.0,4967658.680000001,-300
2024-12-19 10:10:00-05:00,data,1,100,590.12,59012.0,4908646.680000001,-100
2024-12-19 10:13:00-05:00,data,1,100,590.92,59091.99999999999,4849554.680000001,100
2024-12-19 10:22:00-05:00,data,-1,100,589.08,-58908.00000000001,4908462.680000001,-100
2024-12-19 10:25:00-05:00,data,1,100,589.86,58986.0,4849476.680000001,100
2024-12-19 10:27:00-05:00,data,-1,100,588.92,-58891.99999999999,4908368.680000001,-100
2024-12-19 10:37:00-05:00,data,1,100,588.7501,58875.009999999995,4849493.670000001,100
2024-12-19 10:42:00-05:00,data,1,100,589.57,58957.00000000001,4790536.670000001,200
2024-12-19 10:49:00-05:00,data,1,100,589.9,58990.0,4731546.670000001,300
2024-12-19 11:01:00-05:00,data,-1,100,588.88,-58888.0,4790434.670000001,100
2024-12-19 11:15:00-05:00,data,1,100,588.67,58866.99999999999,4731567.670000001,200
2024-12-19 11:36:00-05:00,data,1,100,590.92,59091.99999999999,4672475.670000001,300
2024-12-19 11:57:00-05:00,data,-1,100,589.74,-58974.0,4731449.670000001,100
2024-12-19 13:00:00-05:00,data,-1,100,588.34,-58834.0,4790283.670000001,-100
2024-12-19 13:07:00-05:00,data,1,100,588.26,58826.0,4731457.670000001,100
2024-12-19 15:25:00-05:00,data,-1,100,588.775,-58877.5,4790335.170000001,-100
2024-12-19 15:37:00-05:00,data,1,100,587.65,58765.0,4731570.170000001,100
2024-12-19 15:41:00-05:00,data,1,100,588.93,58892.99999999999,4672677.170000001,200
2024-12-19 15:50:00-05:00,data,-1,100,586.79,-58679.0,4731356.170000001,0
2024-12-19 15:55:00-05:00,data,1,100,587.33,58733.00000000001,4672623.170000001,100
2024-12-20 09:30:00-05:00,data,-1,100,581.39,-58139.0,4730762.170000001,-100
2024-12-20 09:31:00-05:00,data,1,100,582.2199,58221.990000000005,4672540.180000001,100
2024-12-20 09:37:00-05:00,data,1,100,582.76,58276.0,4614264.180000001,200
2024-12-20 09:39:00-05:00,data,1,100,584.09,58409.0,4555855.180000001,300
2024-12-20 09:48:00-05:00,data,-1,100,581.44,-58144.00000000001,4613999.180000001,100
2024-12-20 09:51:00-05:00,data,1,100,581.98,58198.0,4555801.180000001,200
2024-12-20 10:01:00-05:00,data,1,100,582.96,58296.0,4497505.180000001,300
2024-12-20 10:04:00-05:00,data,1,100,583.14,58314.0,4439191.180000001,400
2024-12-20 10:07:00-05:00,data,-1,100,583.18,-58317.99999999999,4497509.180000001,200
2024-12-20 10:12:00-05:00,data,1,100,583.89,58389.0,4439120.180000001,300
2024-12-20 10:30:00-05:00,data,1,100,587.73,58773.0,4380347.180000001,400
2024-12-20 10:32:00-05:00,data,1,100,588.86,58886.0,4321461.180000001,500
2024-12-20 10:36:00-05:00,data,1,100,588.44,58844.00000000001,4262617.180000001,600
2024-12-20 11:45:00-05:00,data,-1,100,594.15,-59415.0,4322032.180000001,400
2024-12-20 11:52:00-05:00,data,-1,100,593.27,-59327.0,4381359.180000001,200
2024-12-20 13:59:00-05:00,data,-1,100,592.0699,-59206.99,4440566.170000001,0
2024-12-20 15:35:00-05:00,data,1,100,590.83,59083.00000000001,4381483.170000001,100
2024-12-20 15:36:00-05:00,data,1,100,591.5,59150.0,4322333.170000001,200
2024-12-20 15:42:00-05:00,data,-1,100,591.02,-59102.0,4381435.170000001,0
2024-12-20 15:50:00-05:00,data,-1,100,590.9294,-59092.94,4440528.110000001,-100
2024-12-20 15:54:00-05:00,data,1,100,590.6,59060.0,4381468.110000001,100
2024-12-20 15:59:00-05:00,data,1,100,590.87,59087.0,4322381.110000001,200
2024-12-20 16:00:00-05:00,data,1,100,591.97,59197.0,4263184.110000001,300
2024-12-23 09:37:00-05:00,data,-1,100,590.751,-59075.1,4322259.210000001,100
2024-12-23 10:02:00-05:00,data,-1,100,589.2638,-58926.38,4381185.590000001,-100
2024-12-23 10:03:00-05:00,data,1,100,589.86,58986.0,4322199.590000001,100
2024-12-23 10:08:00-05:00,data,-1,100,588.7637,-58876.369999999995,4381075.960000001,-100
2024-12-23 10:23:00-05:00,data,1,100,589.69,58969.00000000001,4322106.960000001,100
2024-12-23 10:55:00-05:00,data,1,100,589.56,58955.99999999999,4263150.960000001,200
2024-12-23 10:58:00-05:00,data,-1,100,588.855,-58885.5,4322036.460000001,0
2024-12-26 09:30:00-05:00,data,-1,100,599.88,-59988.0,4382024.460000001,-100
2024-12-26 09:53:00-05:00,data,-1,100,598.23,-59823.0,4441847.460000001,-200
2024-12-27 09:30:00-05:00,data,-1,100,597.57,-59757.00000000001,4501604.460000001,-300
2024-12-27 10:00:00-05:00,data,-1,100,596.04,-59604.0,4561208.460000001,-400
2024-12-27 10:01:00-05:00,data,-1,100,595.27,-59527.0,4620735.460000001,-500
2024-12-27 10:22:00-05:00,data,1,100,594.02,59402.0,4561333.460000001,-300
2024-12-27 10:41:00-05:00,data,1,100,594.09,59409.0,4501924.460000001,-100
2024-12-27 10:46:00-05:00,data,-1,100,593.4701,-59347.01,4561271.470000001,-200
2024-12-27 11:29:00-05:00,data,1,100,594.519,59451.9,4501819.57,0
2024-12-27 13:07:00-05:00,data,-1,100,591.9,-59190.0,4561009.57,-100
2024-12-27 15:50:00-05:00,data,1,100,594.63,59463.0,4501546.57,100
2024-12-27 15:51:00-05:00,data,1,100,595.25,59525.0,4442021.57,200
2024-12-27 15:54:00-05:00,data,-1,100,594.63,-59463.0,4501484.57,0
2024-12-30 09:30:00-05:00,data,-1,100,587.41,-58741.0,4560225.57,-100
2024-12-30 09:33:00-05:00,data,-1,100,586.69,-58669.00000000001,4618894.57,-200
2024-12-30 10:01:00-05:00,data,1,100,585.62,58562.0,4560332.57,0
2024-12-30 10:25:00-05:00,data,1,100,585.09,58509.0,4501823.57,100
2024-12-30 10:37:00-05:00,data,1,100,585.62,58562.0,4443261.57,200
2024-12-30 10:39:00-05:00,data,1,100,586.48,58648.0,4384613.57,300
2024-12-30 10:45:00-05:00,data,1,100,587.25,58725.0,4325888.57,400
2024-12-30 10:46:00-05:00,data,-1,100,586.4,-58640.0,4384528.57,200
2024-12-30 11:18:00-05:00,data,1,100,588.27,58827.0,4325701.57,300
2024-12-30 12:56:00-05:00,data,-1,100,590.02,-59002.0,4384703.57,100
2024-12-30 13:00:00-05:00,data,-1,100,590.3052,-59030.520000000004,4443734.09,-100
2024-12-30 15:56:00-05:00,data,-1,100,589.0557,-58905.57,4502639.66,-200
2024-12-31 09:30:00-05:00,data,1,100,590.24,59024.0,4443615.66,0
2024-12-31 09:33:00-05:00,data,1,100,590.56,59055.99999999999,4384559.66,100
2024-12-31 09:46:00-05:00,data,1,100,589.9323,58993.23,4325566.43,200
2024-12-31 09:50:00-05:00,data,-1,100,589.05,-58904.99999999999,4384471.43,0
2024-12-31 10:07:00-05:00,data,-1,100,588.76,-58876.0,4443347.43,-100
2024-12-31 10:28:00-05:00,data,-1,100,589.84,-58984.0,4502331.43,-200
2024-12-31 10:33:00-05:00,data,-1,100,588.87,-58887.0,4561218.43,-300
2024-12-31 12:21:00-05:00,data,-1,100,586.53,-58653.0,4619871.43,-400
2024-12-31 15:35:00-05:00,data,1,100,587.29,58729.0,4561142.43,-200
2025-01-02 09:30:00-05:00,data,1,100,589.45,58945.00000000001,4502197.43,0
2025-01-02 09:33:00-05:00,data,-1,100,588.01,-58801.0,4560998.43,-100
2025-01-02 09:35:00-05:00,data,-1,100,586.91,-58691.0,4619689.43,-200
2025-01-02 09:39:00-05:00,data,-1,100,586.26,-58626.0,4678315.43,-300
2025-01-02 09:49:00-05:00,data,1,100,588.54,58854.0,4619461.43,-100
2025-01-02 09:54:00-05:00,data,1,100,589.95,58995.00000000001,4560466.43,100
2025-01-02 10:04:00-05:00,data,1,100,590.53,59053.0,4501413.43,200
2025-01-02 10:19:00-05:00,data,-1,100,589.45,-58945.00000000001,4560358.43,0
2025-01-02 10:20:00-05:00,data,-1,100,588.61,-58861.0,4619219.43,-100
2025-01-02 10:30:00-05:00,data,-1,100,587.2101,-58721.01,4677940.4399999995,-200
2025-01-02 10:32:00-05:00,data,1,100,587.39,58739.0,4619201.4399999995,0
2025-01-02 10:41:00-05:00,data,-1,100,586.65,-58665.0,4677866.4399999995,-100
2025-01-02 10:48:00-05:00,data,1,100,587.64,58764.0,4619102.4399999995,100
2025-01-02 10:53:00-05:00,data,-1,100,587.64,-58764.0,4677866.4399999995,-100
2025-01-02 10:54:00-05:00,data,1,100,588.45,58845.00000000001,4619021.4399999995,100
2025-01-02 11:02:00-05:00,data,-1,100,586.445,-58644.50000000001,4677665.9399999995,-100
2025-01-02 11:23:00-05:00,data,1,100,586.94,58694.00000000001,4618971.9399999995,100
2025-01-02 12:20:00-05:00,data,-1,100,586.89,-58689.0,4677660.9399999995,-100
2025-01-02 12:27:00-05:00,data,-1,100,585.05,-58504.99999999999,4736165.9399999995,-200
2025-01-02 12:37:00-05:00,data,-1,100,582.63,-58263.0,4794428.9399999995,-300
2025-01-02 12:56:00-05:00,data,1,100,582.9099,58290.99,4736137.949999999,-100
2025-01-02 13:10:00-05:00,data,-1,100,582.01,-58201.0,4794338.949999999,-200
2025-01-02 13:30:00-05:00,data,-1,100,581.562,-58156.200000000004,4852495.149999999,-300
2025-01-02 13:31:00-05:00,data,-1,100,580.83,-58083.00000000001,4910578.149999999,-400
2025-01-02 13:36:00-05:00,data,1,100,581.76,58176.0,4852402.149999999,-200
2025-01-02 13:43:00-05:00,data,1,100,581.77,58177.0,4794225.149999999,0
2025-01-02 13:48:00-05:00,data,-1,100,581.06,-58105.99999999999,4852331.149999999,-100
2025-01-02 14:35:00-05:00,data,-1,100,582.12,-58212.0,4910543.149999999,-200
2025-01-02 14:46:00-05:00,data,-1,100,582.2701,-58227.009999999995,4968770.159999999,-300
2025-01-02 14:48:00-05:00,data,1,100,583.6,58360.0,4910410.159999999,-100
2025-01-02 15:31:00-05:00,data,1,100,585.2,58520.00000000001,4851890.159999999,100
2025-01-03 09:30:00-05:00,data,1,100,587.76,58776.0,4793114.159999999,200
2025-01-03 09:39:00-05:00,data,1,100,589.405,58940.5,4734173.659999999,300
2025-01-03 09:47:00-05:00,data,-1,100,587.96,-58796.0,4792969.659999999,100
2025-01-03 09:51:00-05:00,data,-1,100,587.02,-58702.0,4851671.659999999,-100
2025-01-03 10:04:00-05:00,data,1,100,589.0801,58908.01,4792763.649999999,100
2025-01-03 10:11:00-05:00,data,-1,100,588.62,-58862.0,4851625.649999999,-100
2025-01-03 10:20:00-05:00,data,-1,100,586.77,-58677.0,4910302.649999999,-200
2025-01-03 10:22:00-05:00,data,1,100,587.2,58720.00000000001,4851582.649999999,0
2025-01-06 09:30:00-05:00,data,1,100,596.47,59647.0,4791935.649999999,100
2025-01-06 13:45:00-05:00,data,-1,100,595.8307,-59583.07,4851518.72,-100
2025-01-06 14:05:00-05:00,data,1,100,595.516,59551.6,4791967.12,100
2025-01-06 15:50:00-05:00,data,1,100,594.64,59464.0,4732503.12,200
2025-01-07 09:30:00-05:00,data,1,100,597.6,59760.0,4672743.12,300
2025-01-07 10:00:00-05:00,data,-1,100,595.13,-59513.0,4732256.12,100
2025-01-07 10:01:00-05:00,data,-1,100,594.07,-59407.00000000001,4791663.12,-100
2025-01-07 10:04:00-05:00,data,-1,100,593.74,-59374.0,4851037.12,-200
2025-01-07 10:12:00-05:00,data,1,100,593.55,59354.99999999999,4791682.12,0
2025-01-07 10:38:00-05:00,data,-1,100,591.76,-59176.0,4850858.12,-100
2025-01-07 10:39:00-05:00,data,-1,100,590.9299,-59092.99,4909951.11,-200
2025-01-07 11:28:00-05:00,data,1,100,593.37,59337.0,4850614.11,0
2025-01-07 11:30:00-05:00,data,-1,100,592.4,-59240.0,4909854.11,-100
2025-01-07 11:39:00-05:00,data,1,100,592.95,59295.00000000001,4850559.11,100
2025-01-07 11:41:00-05:00,data,-1,100,592.45,-59245.00000000001,4909804.11,-100
2025-01-07 15:39:00-05:00,data,1,100,587.79,58779.0,4851025.11,100
2025-01-07 15:40:00-05:00,data,1,100,588.39,58839.0,4792186.11,200
2025-01-07 15:44:00-05:00,data,-1,100,587.7,-58770.00000000001,4850956.11,0
2025-01-08 09:30:00-05:00,data,-1,100,587.98,-58798.0,4909754.11,-100
2025-01-08 09:52:00-05:00,data,-1,100,587.3,-58729.99999999999,4968484.11,-200
2025-01-08 10:02:00-05:00,data,1,100,588.52,58852.0,4909632.11,0
2025-01-08 10:10:00-05:00,data,-1,100,587.32,-58732.00000000001,4968364.11,-100
2025-01-08 10:13:00-05:00,data,-1,100,586.69,-58669.00000000001,5027033.11,-200
2025-01-08 10:20:00-05:00,data,-1,100,586.115,-58611.5,5085644.61,-300
2025-01-08 13:02:00-05:00,data,1,100,588.09,58809.0,5026835.61,-100
2025-01-08 14:30:00-05:00,data,-1,100,589.645,-58964.5,5085800.11,-200
2025-01-10 09:30:00-05:00,data,-1,100,585.04,-58504.0,5144304.11,-300
2025-01-10 09:31:00-05:00,data,-1,100,584.43,-58442.99999999999,5202747.11,-400
2025-01-10 09:33:00-05:00,data,1,100,585.54,58554.0,5144193.11,-200
2025-01-10 09:46:00-05:00,data,-1,100,583.41,-58341.0,5202534.11,-300
2025-01-10 10:00:00-05:00,data,-1,100,581.34,-58134.0,5260668.11,-400
2025-01-10 10:23:00-05:00,data,1,100,581.27,58127.0,5202541.11,-200
2025-01-10 10:31:00-05:00,data,1,100,582.15,58215.0,5144326.11,0
2025-01-10 10:33:00-05:00,data,1,100,582.38,58238.0,5086088.11,100
2025-01-10 10:47:00-05:00,data,1,100,582.89,58289.0,5027799.11,200
2025-01-10 10:50:00-05:00,data,-1,100,582.15,-58215.0,5086014.11,0
2025-01-10 11:37:00-05:00,data,-1,100,579.12,-57912.0,5143926.11,-100
2025-01-10 13:49:00-05:00,data,1,100,583.87,58387.0,5085539.11,100
2025-01-10 15:16:00-05:00,data,-1,100,580.325,-58032.50000000001,5143571.61,-100
2025-01-10 15:39:00-05:00,data,-1,100,580.45,-58045.00000000001,5201616.61,-200
2025-01-13 09:30:00-05:00,data,-1,100,575.885,-57588.5,5259205.11,-300
2025-01-13 09:43:00-05:00,data,1,100,576.755,57675.5,5201529.61,-100
2025-01-13 10:30:00-05:00,data,1,100,576.64,57664.0,5143865.61,100
2025-01-13 12:07:00-05:00,data,1,100,576.95,57695.00000000001,5086170.61,200
2025-01-13 15:50:00-05:00,data,1,100,580.98,58098.0,5028072.61,300
2025-01-14 09:30:00-05:00,data,1,100,583.81,58380.99999999999,4969691.61,400
2025-01-14 10:55:00-05:00,data,-1,100,582.23,-58223.0,5027914.61,200
2025-01-14 15:04:00-05:00,data,-1,100,579.24,-57924.0,5085838.61,0
2025-01-14 15:50:00-05:00,data,1,100,581.495,58149.5,5027689.11,100
2025-01-14 15:59:00-05:00,data,1,100,582.19,58219.00000000001,4969470.11,200
2025-01-15 09:30:00-05:00,data,1,100,590.03,59003.0,4910467.11,300
2025-01-15 09:40:00-05:00,data,1,100,590.71,59071.0,4851396.11,400
2025-01-15 10:08:00-05:00,data,1,100,592.3199,59231.99,4792164.12,500
2025-01-15 11:22:00-05:00,data,1,100,591.54,59154.0,4733010.12,600
2025-01-16 09:30:00-05:00,data,1,100,593.67,59366.99999999999,4673643.12,700
2025-01-16 09:43:00-05:00,data,-1,100,593.02,-59302.0,4732945.12,500
2025-01-16 10:02:00-05:00,data,1,100,592.2263,59222.630000000005,4673722.49,600
2025-01-17 09:30:00-05:00,data,1,100,596.63,59663.0,4614059.49,700
2025-01-21 09:30:00-05:00,data,1,100,600.68,60067.99999999999,4553991.49,800
2025-01-21 09:53:00-05:00,data,-1,100,600.09,-60009.0,4614000.49,600
2025-01-21 09:55:00-05:00,data,1,100,600.37,60037.0,4553963.49,700
2025-01-21 10:11:00-05:00,data,-1,100,599.1901,-59919.01,4613882.5,500
2025-01-22 09:30:00-05:00,data,1,100,605.52,60552.0,4553330.5,600
2025-01-23 09:30:00-05:00,data,-1,100,605.695,-60569.50000000001,4613900.0,400
2025-01-27 09:30:00-05:00,data,-1,100,596.495,-59649.5,4673549.5,200
2025-01-27 09:31:00-05:00,data,1,100,597.41,59741.0,4613808.5,300
2025-01-27 09:38:00-05:00,data,1,100,598.1299,59812.990000000005,4553995.51,400
2025-01-27 10:07:00-05:00,data,1,100,598.188,59818.799999999996,4494176.71,500
2025-01-27 10:23:00-05:00,data,1,100,598.01,59801.0,4434375.71,600
2025-01-27 11:53:00-05:00,data,-1,100,596.49,-59649.0,4494024.71,400
2025-01-27 11:56:00-05:00,data,1,100,597.26,59726.0,4434298.71,500
2025-01-27 15:08:00-05:00,data,1,100,597.14,59714.0,4374584.71,600
2025-01-28 09:30:00-05:00,data,1,100,600.39,60039.0,4314545.71,700
2025-01-28 09:31:00-05:00,data,-1,100,599.61,-59961.0,4374506.71,500
2025-01-28 09:46:00-05:00,data,-1,100,597.81,-59780.99999999999,4434287.71,300
2025-01-28 10:01:00-05:00,data,1,100,599.86,59986.0,4374301.71,400
2025-01-29 09:30:00-05:00,data,-1,100,603.58,-60358.00000000001,4434659.71,200
2025-01-29 13:01:00-05:00,data,-1,100,600.98,-60098.0,4494757.71,0
2025-01-29 14:00:00-05:00,data,-1,100,600.13,-60013.0,4554770.71,-100
2025-01-29 14:01:00-05:00,data,1,100,601.06,60105.99999999999,4494664.71,100
2025-01-29 14:17:00-05:00,data,-1,100,599.28,-59928.0,4554592.71,-100
2025-01-29 14:31:00-05:00,data,1,100,600.57,60057.00000000001,4494535.71,100
2025-01-29 14:35:00-05:00,data,-1,100,599.86,-59986.0,4554521.71,-100
2025-01-29 14:37:00-05:00,data,1,100,600.56,60055.99999999999,4494465.71,100
2025-01-29 14:40:00-05:00,data,1,100,602.56,60255.99999999999,4434209.71,200
2025-01-29 14:42:00-05:00,data,-1,100,602.18,-60217.99999999999,4494427.71,0
2025-01-29 14:55:00-05:00,data,-1,100,602.27,-60227.0,4554654.71,-100
2025-01-29 14:57:00-05:00,data,1,100,602.79,60279.0,4494375.71,100
2025-01-29 15:13:00-05:00,data,-1,100,601.54,-60154.0,4554529.71,-100
2025-01-29 15:17:00-05:00,data,-1,100,600.6744,-60067.44,4614597.15,-200
2025-01-29 15:21:00-05:00,data,1,100,602.32,60232.00000000001,4554365.15,0
2025-01-29 16:00:00-05:00,data,-1,100,600.94,-60094.00000000001,4614459.15,-100
2025-01-30 09:30:00-05:00,data,1,100,604.03,60403.0,4554056.15,100
2025-01-30 09:58:00-05:00,data,-1,100,604.78,-60478.0,4614534.15,-100
2025-01-30 10:02:00-05:00,data,-1,100,603.66,-60366.0,4674900.15,-200
2025-01-30 10:07:00-05:00,data,-1,100,603.33,-60333.00000000001,4735233.15,-300
2025-01-30 10:29:00-05:00,data,-1,100,602.63,-60263.0,4795496.15,-400
2025-01-30 11:01:00-05:00,data,-1,100,601.0401,-60104.01,4855600.16,-500
2025-01-30 15:36:00-05:00,data,-1,100,605.4,-60540.0,4916140.16,-600
2025-01-30 15:39:00-05:00,data,-1,100,603.69,-60369.00000000001,4976509.16,-700
2025-01-30 15:40:00-05:00,data,-1,100,602.84,-60284.0,5036793.16,-800
2025-01-30 15:43:00-05:00,data,-1,100,602.63,-60263.0,5097056.16,-900
2025-01-30 15:45:00-05:00,data,1,100,602.91,60291.0,5036765.16,-700
2025-01-31 09:30:00-05:00,data,1,100,607.5555,60755.55,4976009.61,-500
2025-01-31 13:19:00-05:00,data,-1,100,607.8,-60779.99999999999,5036789.61,-600
2025-01-31 13:33:00-05:00,data,-1,100,605.9601,-60596.01,5097385.62,-700
2025-01-31 13:34:00-05:00,data,-1,100,605.2263,-60522.630000000005,5157908.25,-800
2025-01-31 13:35:00-05:00,data,1,100,605.95,60595.00000000001,5097313.25,-600
2025-01-31 13:47:00-05:00,data,1,100,606.46,60646.0,5036667.25,-400
2025-01-31 14:06:00-05:00,data,-1,100,603.95,-60395.00000000001,5097062.25,-500
2025-01-31 14:18:00-05:00,data,-1,100,603.91,-60391.0,5157453.25,-600
2025-01-31 14:54:00-05:00,data,1,100,603.51,60351.0,5097102.25,-400
2025-01-31 15:00:00-05:00,data,-1,100,602.95,-60295.00000000001,5157397.25,-500
2025-01-31 15:04:00-05:00,data,-1,100,601.68,-60167.99999999999,5217565.25,-600
2025-02-03 09:30:00-05:00,data,-1,100,592.9,-59290.0,5276855.25,-700
2025-02-03 09:38:00-05:00,data,1,100,593.83,59383.00000000001,5217472.25,-500
2025-02-03 09:52:00-05:00,data,-1,100,592.2199,-59221.990000000005,5276694.24,-600
2025-02-03 09:56:00-05:00,data,1,100,592.5,59250.0,5217444.24,-400
2025-02-03 10:10:00-05:00,data,-1,100,591.25,-59125.0,5276569.24,-500
2025-02-03 10:21:00-05:00,data,1,100,592.37,59237.0,5217332.24,-300
2025-02-03 10:24:00-05:00,data,1,100,595.12,59512.0,5157820.24,-100
2025-02-03 10:29:00-05:00,data,1,100,596.38,59638.0,5098182.24,100
2025-02-03 10:41:00-05:00,data,1,100,597.99,59799.0,5038383.24,200
2025-02-03 10:47:00-05:00,data,-1,100,597.295,-59729.49999999999,5098112.74,0
2025-02-03 11:03:00-05:00,data,-1,100,597.08,-59708.00000000001,5157820.74,-100
2025-02-03 11:05:00-05:00,data,-1,100,595.91,-59591.0,5217411.74,-200
2025-02-03 11:06:00-05:00,data,1,100,597.51,59751.0,5157660.74,0
2025-02-03 11:49:00-05:00,data,-1,100,598.09,-59809.0,5217469.74,-100
2025-02-03 12:29:00-05:00,data,-1,100,597.4,-59740.0,5277209.74,-200
2025-02-03 12:55:00-05:00,data,-1,100,596.7,-59670.00000000001,5336879.74,-300
2025-02-03 12:58:00-05:00,data,1,100,597.28,59728.0,5277151.74,-100
2025-02-03 13:00:00-05:00,data,-1,100,596.59,-59659.0,5336810.74,-200
2025-02-03 13:42:00-05:00,data,-1,100,597.65,-59765.0,5396575.74,-300
2025-02-04 12:16:00-05:00,data,-1,100,600.85,-60085.0,5456660.74,-400
2025-02-05 09:30:00-05:00,data,-1,100,600.59,-60059.0,5516719.74,-500
2025-02-05 10:03:00-05:00,data,-1,100,598.99,-59899.0,5576618.74,-600
2025-02-05 10:13:00-05:00,data,1,100,599.65,59965.0,5516653.74,-400
2025-02-06 09:30:00-05:00,data,1,100,605.4999,60549.990000000005,5456103.75,-200
2025-02-06 10:39:00-05:00,data,-1,100,604.4486,-60444.86000000001,5516548.61,-300
2025-02-06 14:33:00-05:00,data,-1,100,602.77,-60277.0,5576825.61,-400
2025-02-06 16:00:00-05:00,data,-1,100,605.63,-60563.0,5637388.61,-500
2025-02-07 09:30:00-05:00,data,1,100,606.93,60692.99999999999,5576695.61,-300
2025-02-07 10:00:00-05:00,data,-1,100,606.46,-60646.0,5637341.61,-400
2025-02-07 10:02:00-05:00,data,-1,100,605.6075,-60560.74999999999,5697902.36,-500
2025-02-07 10:04:00-05:00,data,-1,100,604.79,-60479.0,5758381.36,-600
2025-02-07 10:10:00-05:00,data,-1,100,604.86,-60486.0,5818867.36,-700
2025-02-07 10:29:00-05:00,data,-1,100,604.583,-60458.299999999996,5879325.66,-800
2025-02-07 10:53:00-05:00,data,-1,100,602.1599,-60215.99,5939541.65,-900
2025-02-07 10:55:00-05:00,data,1,100,602.785,60278.5,5879263.15,-700
2025-02-07 11:06:00-05:00,data,1,100,602.9,60290.0,5818973.15,-500
2025-02-07 11:22:00-05:00,data,-1,100,602.94,-60294.00000000001,5879267.15,-600
2025-02-07 11:35:00-05:00,data,-1,100,602.06,-60205.99999999999,5939473.15,-700
2025-02-07 11:46:00-05:00,data,-1,100,601.53,-60153.0,5999626.15,-800
2025-02-07 12:08:00-05:00,data,1,100,602.58,60258.00000000001,5939368.15,-600
2025-02-10 09:30:00-05:00,data,1,100,603.64,60364.0,5879004.15,-400
2025-02-11 09:30:00-05:00,data,-1,100,602.95,-60295.00000000001,5939299.15,-500
2025-02-12 09:30:00-05:00,data,-1,100,598.81,-59880.99999999999,5999180.15,-600
2025-02-12 09:32:00-05:00,data,1,100,599.37,59937.0,5939243.15,-400
2025-02-13 09:30:00-05:00,data,1,100,604.58,60458.00000000001,5878785.15,-200
2025-02-13 09:38:00-05:00,data,-1,100,603.305,-60330.49999999999,5939115.65,-300
2025-02-13 10:02:00-05:00,data,1,100,605.51,60551.0,5878564.65,-100
2025-02-13 13:19:00-05:00,data,-1,100,605.36,-60536.0,5939100.65,-200
2025-02-13 13:40:00-05:00,data,-1,100,605.89,-60589.0,5999689.65,-300
2025-02-14 09:30:00-05:00,data,1,100,610.25,61025.0,5938664.65,-100
2025-02-18 09:30:00-05:00,data,1,100,610.8724,61087.24,5877577.41,100
2025-02-18 14:24:00-05:00,data,1,100,609.44,60944.00000000001,5816633.41,200
2025-02-19 09:30:00-05:00,data,-1,100,609.96,-60996.0,5877629.41,0
2025-02-20 09:30:00-05:00,data,-1,100,611.55,-61154.99999999999,5938784.41,-100
2025-02-20 10:00:00-05:00,data,-1,100,607.55,-60754.99999999999,5999539.41,-200
2025-02-21 10:27:00-05:00,data,-1,100,606.65,-60665.0,6060204.41,-300
2025-02-24 09:30:00-05:00,data,1,100,602.14,60214.0,5999990.41,-100
2025-02-24 09:33:00-05:00,data,-1,100,602.23,-60223.0,6060213.41,-200
2025-02-24 09:57:00-05:00,data,-1,100,598.91,-59891.0,6120104.41,-300
2025-02-24 10:01:00-05:00,data,-1,100,597.96,-59796.0,6179900.41,-400
2025-02-24 10:08:00-05:00,data,1,100,597.61,59761.0,6120139.41,-200
2025-02-24 15:50:00-05:00,data,-1,100,598.5,-59850.0,6179989.41,-300
2025-02-25 09:31:00-05:00,data,-1,100,596.57,-59657.00000000001,6239646.41,-400
2025-02-25 09:32:00-05:00,data,1,100,597.35,59735.0,6179911.41,-200
2025-02-25 09:39:00-05:00,data,1,100,597.72,59772.0,6120139.41,0
2025-02-25 09:52:00-05:00,data,-1,100,594.65,-59465.0,6179604.41,-100
2025-02-25 09:58:00-05:00,data,-1,100,594.9214,-59492.13999999999,6239096.55,-200
2025-02-25 10:00:00-05:00,data,-1,100,594.125,-59412.5,6298509.05,-300
2025-02-25 10:19:00-05:00,data,-1,100,591.6001,-59160.01,6357669.06,-400
2025-02-25 10:43:00-05:00,data,1,100,592.67,59266.99999999999,6298402.06,-200
2025-02-25 10:51:00-05:00,data,1,100,593.04,59304.0,6239098.06,0
2025-02-25 10:59:00-05:00,data,-1,100,592.33,-59233.00000000001,6298331.06,-100
2025-02-25 11:00:00-05:00,data,-1,100,591.735,-59173.5,6357504.56,-200
2025-02-25 11:34:00-05:00,data,1,100,590.63,59063.0,6298441.56,0
2025-02-25 11:57:00-05:00,data,1,100,593.64,59364.0,6239077.56,100
2025-02-25 13:37:00-05:00,data,1,100,594.81,59480.99999999999,6179596.56,200
2025-02-25 14:45:00-05:00,data,-1,100,594.69,-59469.00000000001,6239065.56,0
2025-02-25 14:48:00-05:00,data,1,100,595.33,59533.00000000001,6179532.56,100
2025-02-25 15:36:00-05:00,data,-1,100,594.74,-59474.0,6239006.56,-100
2025-02-26 09:42:00-05:00,data,-1,100,595.485,-59548.5,6298555.06,-200
2025-02-26 12:18:00-05:00,data,-1,100,598.37,-59837.0,6358392.06,-300
