timestamp,signal,price,direction,system,log_time,bar_timestamp,symbol
2025-04-02 10:45:22.386134-04:00,-1,564.45,SHORT,live,2025-04-02T10:45:22.406182,2025-04-02 10:45:22.386134,SPY
2025-04-02 10:45:22.514336-04:00,-1,564.45,SHORT,live,2025-04-02T10:45:22.531377,2025-04-02 10:45:22.514336,SPY
2025-04-02 10:46:00.148744-04:00,-1,564.025,SHORT,live,2025-04-02T10:46:00.221474,2025-04-02 10:46:00.148744,SPY
2025-04-02 10:46:22.625571-04:00,-1,564.105,SHORT,live,2025-04-02T10:46:22.646189,2025-04-02 10:46:22.625571,SPY
2025-04-02 10:46:22.754427-04:00,-1,564.105,SHORT,live,2025-04-02T10:46:22.771339,2025-04-02 10:46:22.754427,SPY
2025-04-02 10:47:00.166374-04:00,-1,564.24,SHORT,live,2025-04-02T10:47:00.227690,2025-04-02 10:47:00.166374,SPY
2025-04-02 10:47:22.791573-04:00,-1,564.17,SHORT,live,2025-04-02T10:47:22.811266,2025-04-02 10:47:22.791573,SPY
2025-04-02 10:47:22.913618-04:00,-1,564.17,SHORT,live,2025-04-02T10:47:22.932633,2025-04-02 10:47:22.913618,SPY
2025-04-02 10:48:00.130990-04:00,-1,564.335,SHORT,live,2025-04-02T10:48:00.224550,2025-04-02 10:48:00.130990,SPY
2025-04-02 10:48:22.975740-04:00,-1,563.93,SHORT,live,2025-04-02T10:48:22.995095,2025-04-02 10:48:22.975740,SPY
2025-04-02 10:48:23.100485-04:00,-1,563.93,SHORT,live,2025-04-02T10:48:23.115828,2025-04-02 10:48:23.100485,SPY
2025-04-02 10:49:00.175435-04:00,-1,563.82,SHORT,live,2025-04-02T10:49:00.229472,2025-04-02 10:49:00.175435,SPY
2025-04-02 10:49:23.137744-04:00,-1,563.755,SHORT,live,2025-04-02T10:49:23.158873,2025-04-02 10:49:23.137744,SPY
2025-04-02 10:49:23.279840-04:00,-1,563.755,SHORT,live,2025-04-02T10:49:23.295665,2025-04-02 10:49:23.279840,SPY
2025-04-02 10:50:00.165710-04:00,-1,563.89,SHORT,live,2025-04-02T10:50:00.231399,2025-04-02 10:50:00.165710,SPY
2025-04-02 10:50:23.329120-04:00,-1,563.68,SHORT,live,2025-04-02T10:50:23.392425,2025-04-02 10:50:23.329120,SPY
2025-04-02 10:50:23.495640-04:00,-1,563.68,SHORT,live,2025-04-02T10:50:23.510820,2025-04-02 10:50:23.495640,SPY
2025-04-02 10:51:00.110292-04:00,-1,563.46,SHORT,live,2025-04-02T10:51:00.166415,2025-04-02 10:51:00.110292,SPY
2025-04-02 10:51:23.619267-04:00,-1,563.515,SHORT,live,2025-04-02T10:51:23.638022,2025-04-02 10:51:23.619267,SPY
2025-04-02 10:51:23.747461-04:00,-1,563.515,SHORT,live,2025-04-02T10:51:23.763328,2025-04-02 10:51:23.747461,SPY
2025-04-02 10:52:00.135552-04:00,-1,563.54,SHORT,live,2025-04-02T10:52:00.185931,2025-04-02 10:52:00.135552,SPY
2025-04-02 10:52:23.793229-04:00,-1,563.365,SHORT,live,2025-04-02T10:52:23.815051,2025-04-02 10:52:23.793229,SPY
2025-04-02 10:52:23.914380-04:00,-1,563.365,SHORT,live,2025-04-02T10:52:23.930290,2025-04-02 10:52:23.914380,SPY
2025-04-02 10:53:00.124760-04:00,-1,563.52,SHORT,live,2025-04-02T10:53:00.182556,2025-04-02 10:53:00.124760,SPY
2025-04-02 10:53:23.971169-04:00,-1,563.49,SHORT,live,2025-04-02T10:53:23.990685,2025-04-02 10:53:23.971169,SPY
2025-04-02 10:53:24.095829-04:00,-1,563.49,SHORT,live,2025-04-02T10:53:24.111751,2025-04-02 10:53:24.095829,SPY
2025-04-02 10:54:00.144797-04:00,-1,563.64,SHORT,live,2025-04-02T10:54:00.196621,2025-04-02 10:54:00.144797,SPY
2025-04-02 10:54:24.133564-04:00,-1,563.79,SHORT,live,2025-04-02T10:54:24.153943,2025-04-02 10:54:24.133564,SPY
2025-04-02 10:54:24.256837-04:00,-1,563.79,SHORT,live,2025-04-02T10:54:24.273023,2025-04-02 10:54:24.256837,SPY
2025-04-02 10:55:00.156055-04:00,-1,563.83,SHORT,live,2025-04-02T10:55:00.194294,2025-04-02 10:55:00.156055,SPY
2025-04-02 10:55:24.302915-04:00,-1,564.11,SHORT,live,2025-04-02T10:55:24.324062,2025-04-02 10:55:24.302915,SPY
2025-04-02 10:55:24.425114-04:00,-1,564.11,SHORT,live,2025-04-02T10:55:24.440970,2025-04-02 10:55:24.425114,SPY
2025-04-02 10:56:00.142575-04:00,-1,564.24,SHORT,live,2025-04-02T10:56:00.206534,2025-04-02 10:56:00.142575,SPY
2025-04-02 10:56:24.551726-04:00,-1,564.18,SHORT,live,2025-04-02T10:56:24.569793,2025-04-02 10:56:24.551726,SPY
2025-04-02 10:56:24.673225-04:00,-1,564.18,SHORT,live,2025-04-02T10:56:24.688900,2025-04-02 10:56:24.673225,SPY
2025-04-02 10:57:00.032730-04:00,-1,564.145,SHORT,live,2025-04-02T10:57:00.077559,2025-04-02 10:57:00.032730,SPY
2025-04-02 10:57:24.707491-04:00,-1,563.9,SHORT,live,2025-04-02T10:57:24.726947,2025-04-02 10:57:24.707491,SPY
2025-04-02 10:57:24.829437-04:00,-1,563.9,SHORT,live,2025-04-02T10:57:24.847382,2025-04-02 10:57:24.829437,SPY
2025-04-02 10:58:00.122779-04:00,-1,564.07,SHORT,live,2025-04-02T10:58:00.172214,2025-04-02 10:58:00.122779,SPY
2025-04-02 10:58:24.893916-04:00,-1,563.99,SHORT,live,2025-04-02T10:58:24.914229,2025-04-02 10:58:24.893916,SPY
2025-04-02 10:58:25.017879-04:00,-1,563.99,SHORT,live,2025-04-02T10:58:25.033462,2025-04-02 10:58:25.017879,SPY
2025-04-02 10:59:00.155038-04:00,-1,563.75,SHORT,live,2025-04-02T10:59:00.222748,2025-04-02 10:59:00.155038,SPY
2025-04-02 10:59:25.063873-04:00,-1,563.865,SHORT,live,2025-04-02T10:59:25.083992,2025-04-02 10:59:25.063873,SPY
2025-04-02 10:59:25.189859-04:00,-1,563.865,SHORT,live,2025-04-02T10:59:25.205056,2025-04-02 10:59:25.189859,SPY
2025-04-02 11:00:00.155993-04:00,-1,564.1,SHORT,live,2025-04-02T11:00:00.212968,2025-04-02 11:00:00.155993,SPY
2025-04-02 11:00:25.232650-04:00,-1,564.04,SHORT,live,2025-04-02T11:00:25.252543,2025-04-02 11:00:25.232650,SPY
2025-04-02 11:00:25.357598-04:00,-1,564.04,SHORT,live,2025-04-02T11:00:25.374611,2025-04-02 11:00:25.357598,SPY
2025-04-02 11:01:00.049303-04:00,-1,563.77,SHORT,live,2025-04-02T11:01:00.099855,2025-04-02 11:01:00.049303,SPY
2025-04-02 11:01:25.470752-04:00,-1,563.73,SHORT,live,2025-04-02T11:01:25.490582,2025-04-02 11:01:25.470752,SPY
2025-04-02 11:01:25.599282-04:00,-1,563.73,SHORT,live,2025-04-02T11:01:25.615693,2025-04-02 11:01:25.599282,SPY
2025-04-02 11:02:00.151883-04:00,0,564.07,FLAT,live,2025-04-02T11:02:00.247938,2025-04-02 11:02:00.151883,SPY
2025-04-02 11:02:25.634468-04:00,0,563.94,FLAT,live,2025-04-02T11:02:25.654481,2025-04-02 11:02:25.634468,SPY
2025-04-02 11:02:25.756441-04:00,0,563.94,FLAT,live,2025-04-02T11:02:25.773084,2025-04-02 11:02:25.756441,SPY
2025-04-02 11:03:00.118108-04:00,-1,563.92,SHORT,live,2025-04-02T11:03:00.169495,2025-04-02 11:03:00.118108,SPY
2025-04-02 11:03:25.773766-04:00,-1,564.05,SHORT,live,2025-04-02T11:03:25.793686,2025-04-02 11:03:25.773766,SPY
2025-04-02 11:03:25.894746-04:00,-1,563.94,SHORT,live,2025-04-02T11:03:25.911641,2025-04-02 11:03:25.894746,SPY
2025-04-02 11:04:00.123161-04:00,-1,563.74,SHORT,live,2025-04-02T11:04:00.171316,2025-04-02 11:04:00.123161,SPY
2025-04-02 11:04:25.934181-04:00,-1,563.56,SHORT,live,2025-04-02T11:04:25.954385,2025-04-02 11:04:25.934181,SPY
2025-04-02 11:04:26.058663-04:00,-1,563.56,SHORT,live,2025-04-02T11:04:26.075902,2025-04-02 11:04:26.058663,SPY
2025-04-02 11:05:00.135869-04:00,-1,563.45,SHORT,live,2025-04-02T11:05:00.185710,2025-04-02 11:05:00.135869,SPY
2025-04-02 11:05:26.092764-04:00,-1,563.17,SHORT,live,2025-04-02T11:05:26.113290,2025-04-02 11:05:26.092764,SPY
2025-04-02 11:05:26.219422-04:00,-1,563.17,SHORT,live,2025-04-02T11:05:26.236540,2025-04-02 11:05:26.219422,SPY
